feature,descriptor,group,importance,dataset,model
kmeans55__local_outlier_factor_score,local_outlier_factor_score,point_based,0.0020406140564705392,ACS Accidents,Logistic Regression
kmeans55__knn_distance_k,knn_distance_k,point_based,0.000232679389640162,ACS Accidents,Logistic Regression
kmeans55__out_of_range_count,out_of_range_count,point_based,0.12621059976525786,ACS Accidents,Logistic Regression
kmeans55__mean_norm,mean_norm,marginal_statistical,0.002962738706627861,ACS Accidents,Logistic Regression
kmeans55__std_norm,std_norm,marginal_statistical,0.00719284272312232,ACS Accidents,Logistic Regression
kmeans55__skew_norm,skew_norm,marginal_statistical,0.005155860387966089,ACS Accidents,Logistic Regression
kmeans55__kurtosis_norm,kurtosis_norm,marginal_statistical,0.005641112331685217,ACS Accidents,Logistic Regression
kmeans55__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.004470755970963802,ACS Accidents,Logistic Regression
kmeans55__iqr_norm,iqr_norm,marginal_statistical,0.008612711185501033,ACS Accidents,Logistic Regression
kmeans55__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0029643060266071825,ACS Accidents,Logistic Regression
kmeans55__cell_entropy,cell_entropy,marginal_informational,0.007933419844940738,ACS Accidents,Logistic Regression
kmeans55__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.007933419844940738,ACS Accidents,Logistic Regression
kmeans55__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.001447311611497161,ACS Accidents,Logistic Regression
kmeans55__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.004315936740004432,ACS Accidents,Logistic Regression
kmeans55__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.006656589084245207,ACS Accidents,Logistic Regression
kmeans55__mahalanobis,mahalanobis,interaction_statistical,0.014478616388142695,ACS Accidents,Logistic Regression
kmeans55__covariance_trace,covariance_trace,interaction_statistical,0.00730705406815829,ACS Accidents,Logistic Regression
kmeans55__covariance_logdet,covariance_logdet,interaction_statistical,0.0006397449664378896,ACS Accidents,Logistic Regression
kmeans55__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.001537438120746893,ACS Accidents,Logistic Regression
kmeans55__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.00641007516046108,ACS Accidents,Logistic Regression
kmeans55__covariance_condition_number,covariance_condition_number,interaction_statistical,0.004793053976904236,ACS Accidents,Logistic Regression
kmeans55__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0017573966942073236,ACS Accidents,Logistic Regression
kmeans55__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.00029541078877879995,ACS Accidents,Logistic Regression
kmeans55__total_correlation,total_correlation,interaction_informational,0.002324383273482048,ACS Accidents,Logistic Regression
kmeans55__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.006571890401551052,ACS Accidents,Logistic Regression
kmeans55__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.0017744608218407793,ACS Accidents,Logistic Regression
kmeans55__log_count,log_count,base,0.0013213902712444602,ACS Accidents,Logistic Regression
kmeans55__density,density,base,0.0005738670079912963,ACS Accidents,Logistic Regression
kmeans55__n_beyond_2std,n_beyond_2std,base,0.001765791334619724,ACS Accidents,Logistic Regression
kmeans55__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans55__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans56__dist_to_mean,dist_to_mean,point_based,0.002424741409959446,ACS Accidents,Logistic Regression
kmeans56__normalized_dist,normalized_dist,point_based,0.001902726007385965,ACS Accidents,Logistic Regression
kmeans56__cosine_dist,cosine_dist,point_based,0.0038847885430811618,ACS Accidents,Logistic Regression
kmeans56__dist_to_median,dist_to_median,point_based,0.0025100786654370685,ACS Accidents,Logistic Regression
kmeans56__log_likelihood,log_likelihood,point_based,0.00035202938726275096,ACS Accidents,Logistic Regression
kmeans56__local_outlier_factor_score,local_outlier_factor_score,point_based,0.00017892083741034238,ACS Accidents,Logistic Regression
kmeans56__knn_distance_k,knn_distance_k,point_based,0.0002094427958517622,ACS Accidents,Logistic Regression
kmeans56__out_of_range_count,out_of_range_count,point_based,0.13022407294468055,ACS Accidents,Logistic Regression
kmeans56__mean_norm,mean_norm,marginal_statistical,0.003282402667393142,ACS Accidents,Logistic Regression
kmeans56__std_norm,std_norm,marginal_statistical,0.001945229356248269,ACS Accidents,Logistic Regression
kmeans56__skew_norm,skew_norm,marginal_statistical,0.0038568876811792183,ACS Accidents,Logistic Regression
kmeans56__kurtosis_norm,kurtosis_norm,marginal_statistical,0.003811695859847982,ACS Accidents,Logistic Regression
kmeans56__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.002132423387411917,ACS Accidents,Logistic Regression
kmeans56__iqr_norm,iqr_norm,marginal_statistical,0.0031466779704277924,ACS Accidents,Logistic Regression
kmeans56__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0030535470159099246,ACS Accidents,Logistic Regression
kmeans56__cell_entropy,cell_entropy,marginal_informational,0.004522684326562277,ACS Accidents,Logistic Regression
kmeans56__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.004522684326562277,ACS Accidents,Logistic Regression
kmeans56__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.003931269186410311,ACS Accidents,Logistic Regression
kmeans56__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.004443610790129486,ACS Accidents,Logistic Regression
kmeans56__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.0029609730813861543,ACS Accidents,Logistic Regression
kmeans56__mahalanobis,mahalanobis,interaction_statistical,0.001972663606886442,ACS Accidents,Logistic Regression
kmeans56__covariance_trace,covariance_trace,interaction_statistical,0.0016991628169317446,ACS Accidents,Logistic Regression
kmeans56__covariance_logdet,covariance_logdet,interaction_statistical,0.006536833275380448,ACS Accidents,Logistic Regression
kmeans56__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.006197768692083406,ACS Accidents,Logistic Regression
kmeans56__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.00017769734935318884,ACS Accidents,Logistic Regression
kmeans56__covariance_condition_number,covariance_condition_number,interaction_statistical,0.002641892301653454,ACS Accidents,Logistic Regression
kmeans56__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0025131245218790077,ACS Accidents,Logistic Regression
kmeans56__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.004893034952305903,ACS Accidents,Logistic Regression
kmeans56__total_correlation,total_correlation,interaction_informational,0.00016570062267820112,ACS Accidents,Logistic Regression
kmeans56__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.002601954231730304,ACS Accidents,Logistic Regression
kmeans56__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.002437649681171836,ACS Accidents,Logistic Regression
kmeans56__log_count,log_count,base,0.005499256939428579,ACS Accidents,Logistic Regression
kmeans56__density,density,base,0.005865738684153917,ACS Accidents,Logistic Regression
kmeans56__n_beyond_2std,n_beyond_2std,base,0.003966726610956579,ACS Accidents,Logistic Regression
kmeans56__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans56__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans57__dist_to_mean,dist_to_mean,point_based,0.0016290638141039785,ACS Accidents,Logistic Regression
kmeans57__normalized_dist,normalized_dist,point_based,0.0016816071822387496,ACS Accidents,Logistic Regression
kmeans57__cosine_dist,cosine_dist,point_based,0.0007694402957263306,ACS Accidents,Logistic Regression
kmeans57__dist_to_median,dist_to_median,point_based,0.0018869984596872418,ACS Accidents,Logistic Regression
kmeans57__log_likelihood,log_likelihood,point_based,0.000870364295611375,ACS Accidents,Logistic Regression
kmeans57__local_outlier_factor_score,local_outlier_factor_score,point_based,0.000955113444855019,ACS Accidents,Logistic Regression
kmeans57__knn_distance_k,knn_distance_k,point_based,0.0013735258504582743,ACS Accidents,Logistic Regression
kmeans57__out_of_range_count,out_of_range_count,point_based,0.11250271944308331,ACS Accidents,Logistic Regression
kmeans57__mean_norm,mean_norm,marginal_statistical,0.0019242500584587651,ACS Accidents,Logistic Regression
kmeans57__std_norm,std_norm,marginal_statistical,0.0005211372920719754,ACS Accidents,Logistic Regression
kmeans57__skew_norm,skew_norm,marginal_statistical,0.00012021528271629623,ACS Accidents,Logistic Regression
kmeans57__kurtosis_norm,kurtosis_norm,marginal_statistical,0.0005726828566179688,ACS Accidents,Logistic Regression
kmeans57__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.00022209490293522018,ACS Accidents,Logistic Regression
kmeans57__iqr_norm,iqr_norm,marginal_statistical,0.0003464424811556968,ACS Accidents,Logistic Regression
kmeans57__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0021155083725774623,ACS Accidents,Logistic Regression
kmeans57__cell_entropy,cell_entropy,marginal_informational,0.0003778849632189976,ACS Accidents,Logistic Regression
kmeans57__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.0003778849632189976,ACS Accidents,Logistic Regression
kmeans57__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0003140057188755188,ACS Accidents,Logistic Regression
kmeans57__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.0009222867648946114,ACS Accidents,Logistic Regression
kmeans57__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.0006796182607194429,ACS Accidents,Logistic Regression
kmeans57__mahalanobis,mahalanobis,interaction_statistical,0.0021363453012159914,ACS Accidents,Logistic Regression
kmeans57__covariance_trace,covariance_trace,interaction_statistical,0.000960332050314157,ACS Accidents,Logistic Regression
kmeans57__covariance_logdet,covariance_logdet,interaction_statistical,0.0015537755456629732,ACS Accidents,Logistic Regression
kmeans57__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.0009067860860532109,ACS Accidents,Logistic Regression
kmeans57__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.000505164160578261,ACS Accidents,Logistic Regression
kmeans57__covariance_condition_number,covariance_condition_number,interaction_statistical,0.0018220894863899483,ACS Accidents,Logistic Regression
kmeans57__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0019564844716081723,ACS Accidents,Logistic Regression
kmeans57__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.0005557118766992933,ACS Accidents,Logistic Regression
kmeans57__total_correlation,total_correlation,interaction_informational,0.00023797344137926484,ACS Accidents,Logistic Regression
kmeans57__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.00046992592805777125,ACS Accidents,Logistic Regression
kmeans57__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.0019044939392301539,ACS Accidents,Logistic Regression
kmeans57__log_count,log_count,base,0.0005540827504137051,ACS Accidents,Logistic Regression
kmeans57__density,density,base,0.0001185955564451225,ACS Accidents,Logistic Regression
kmeans57__n_beyond_2std,n_beyond_2std,base,0.0031178178179870706,ACS Accidents,Logistic Regression
kmeans57__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans57__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans58__dist_to_mean,dist_to_mean,point_based,0.0012472360543406339,ACS Accidents,Logistic Regression
kmeans58__normalized_dist,normalized_dist,point_based,0.00025874064247929126,ACS Accidents,Logistic Regression
kmeans58__cosine_dist,cosine_dist,point_based,0.002729253447348263,ACS Accidents,Logistic Regression
kmeans58__dist_to_median,dist_to_median,point_based,0.0018309186783236331,ACS Accidents,Logistic Regression
kmeans58__log_likelihood,log_likelihood,point_based,0.0004171345474187905,ACS Accidents,Logistic Regression
kmeans58__local_outlier_factor_score,local_outlier_factor_score,point_based,0.00045459367958254344,ACS Accidents,Logistic Regression
kmeans58__knn_distance_k,knn_distance_k,point_based,0.0006539359505235092,ACS Accidents,Logistic Regression
kmeans58__out_of_range_count,out_of_range_count,point_based,0.11523683681258058,ACS Accidents,Logistic Regression
kmeans58__mean_norm,mean_norm,marginal_statistical,0.00025957838057556,ACS Accidents,Logistic Regression
kmeans58__std_norm,std_norm,marginal_statistical,0.0035044100274090233,ACS Accidents,Logistic Regression
kmeans58__skew_norm,skew_norm,marginal_statistical,0.0005587831765780854,ACS Accidents,Logistic Regression
kmeans58__kurtosis_norm,kurtosis_norm,marginal_statistical,1.051722153135569e-05,ACS Accidents,Logistic Regression
kmeans58__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.001054028515977699,ACS Accidents,Logistic Regression
kmeans58__iqr_norm,iqr_norm,marginal_statistical,0.002637646851834388,ACS Accidents,Logistic Regression
kmeans58__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.00043805883786571893,ACS Accidents,Logistic Regression
kmeans58__cell_entropy,cell_entropy,marginal_informational,0.00277177850553028,ACS Accidents,Logistic Regression
kmeans58__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.00277177850553028,ACS Accidents,Logistic Regression
kmeans58__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.00383657040302251,ACS Accidents,Logistic Regression
kmeans58__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.0005396680838056398,ACS Accidents,Logistic Regression
kmeans58__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.002276231402960356,ACS Accidents,Logistic Regression
kmeans58__mahalanobis,mahalanobis,interaction_statistical,0.002166330175704138,ACS Accidents,Logistic Regression
kmeans58__covariance_trace,covariance_trace,interaction_statistical,0.0031810724455334388,ACS Accidents,Logistic Regression
kmeans58__covariance_logdet,covariance_logdet,interaction_statistical,0.004340433475979186,ACS Accidents,Logistic Regression
kmeans58__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.0043950103509933225,ACS Accidents,Logistic Regression
kmeans58__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.004497781336513254,ACS Accidents,Logistic Regression
kmeans58__covariance_condition_number,covariance_condition_number,interaction_statistical,0.0017537720902503799,ACS Accidents,Logistic Regression
kmeans58__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0003248275285760539,ACS Accidents,Logistic Regression
kmeans58__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.002539471603988858,ACS Accidents,Logistic Regression
kmeans58__total_correlation,total_correlation,interaction_informational,0.0007350118507555045,ACS Accidents,Logistic Regression
kmeans58__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.0022887081483160716,ACS Accidents,Logistic Regression
kmeans58__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.0004305382106854931,ACS Accidents,Logistic Regression
kmeans58__log_count,log_count,base,0.001040144022640577,ACS Accidents,Logistic Regression
kmeans58__density,density,base,0.0020436930042527727,ACS Accidents,Logistic Regression
kmeans58__n_beyond_2std,n_beyond_2std,base,0.0042109422611720645,ACS Accidents,Logistic Regression
kmeans58__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans58__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans59__dist_to_mean,dist_to_mean,point_based,0.0012868203397018543,ACS Accidents,Logistic Regression
kmeans59__normalized_dist,normalized_dist,point_based,0.0013656146154638728,ACS Accidents,Logistic Regression
kmeans59__cosine_dist,cosine_dist,point_based,0.0007073295264679524,ACS Accidents,Logistic Regression
kmeans59__dist_to_median,dist_to_median,point_based,0.0014394865303302368,ACS Accidents,Logistic Regression
kmeans59__log_likelihood,log_likelihood,point_based,0.0007805220974743251,ACS Accidents,Logistic Regression
kmeans59__local_outlier_factor_score,local_outlier_factor_score,point_based,0.0001427512678676804,ACS Accidents,Logistic Regression
kmeans59__knn_distance_k,knn_distance_k,point_based,0.0011932799535650908,ACS Accidents,Logistic Regression
kmeans59__out_of_range_count,out_of_range_count,point_based,0.12301663488997079,ACS Accidents,Logistic Regression
kmeans59__mean_norm,mean_norm,marginal_statistical,0.0017727681043802842,ACS Accidents,Logistic Regression
kmeans59__std_norm,std_norm,marginal_statistical,0.0019805243424085173,ACS Accidents,Logistic Regression
kmeans59__skew_norm,skew_norm,marginal_statistical,0.00045032136808071337,ACS Accidents,Logistic Regression
kmeans59__kurtosis_norm,kurtosis_norm,marginal_statistical,0.0016187427014980155,ACS Accidents,Logistic Regression
kmeans59__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.004175994255449513,ACS Accidents,Logistic Regression
kmeans59__iqr_norm,iqr_norm,marginal_statistical,0.004995894949731253,ACS Accidents,Logistic Regression
kmeans59__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0017765804505901922,ACS Accidents,Logistic Regression
kmeans59__cell_entropy,cell_entropy,marginal_informational,0.0038043267005305552,ACS Accidents,Logistic Regression
kmeans59__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.0038043267005305552,ACS Accidents,Logistic Regression
kmeans59__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0008485465912504554,ACS Accidents,Logistic Regression
kmeans59__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.006837321270342555,ACS Accidents,Logistic Regression
kmeans59__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.007747969467241655,ACS Accidents,Logistic Regression
kmeans59__mahalanobis,mahalanobis,interaction_statistical,0.0014692386600500178,ACS Accidents,Logistic Regression
kmeans59__covariance_trace,covariance_trace,interaction_statistical,0.0023240582550662567,ACS Accidents,Logistic Regression
kmeans59__covariance_logdet,covariance_logdet,interaction_statistical,0.0037039222704791123,ACS Accidents,Logistic Regression
kmeans59__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.0026719237534932883,ACS Accidents,Logistic Regression
kmeans59__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.002883109962512741,ACS Accidents,Logistic Regression
kmeans59__covariance_condition_number,covariance_condition_number,interaction_statistical,0.003925327778817694,ACS Accidents,Logistic Regression
kmeans59__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0002897334452895353,ACS Accidents,Logistic Regression
kmeans59__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.0008975435685495422,ACS Accidents,Logistic Regression
kmeans59__total_correlation,total_correlation,interaction_informational,0.005228097480712463,ACS Accidents,Logistic Regression
kmeans59__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.007646840229376889,ACS Accidents,Logistic Regression
kmeans59__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.00020778900731805916,ACS Accidents,Logistic Regression
kmeans59__log_count,log_count,base,0.0020712929629803055,ACS Accidents,Logistic Regression
kmeans59__density,density,base,0.0027814885008117726,ACS Accidents,Logistic Regression
kmeans59__n_beyond_2std,n_beyond_2std,base,0.0008915020150196259,ACS Accidents,Logistic Regression
kmeans59__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans59__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans60__dist_to_mean,dist_to_mean,point_based,0.0009579304350952323,ACS Accidents,Logistic Regression
kmeans60__normalized_dist,normalized_dist,point_based,0.0009813954422213552,ACS Accidents,Logistic Regression
kmeans60__cosine_dist,cosine_dist,point_based,0.00023259188660338065,ACS Accidents,Logistic Regression
kmeans60__dist_to_median,dist_to_median,point_based,0.001852211607837173,ACS Accidents,Logistic Regression
kmeans60__log_likelihood,log_likelihood,point_based,0.001563399937365388,ACS Accidents,Logistic Regression
kmeans60__local_outlier_factor_score,local_outlier_factor_score,point_based,0.00027583801599077835,ACS Accidents,Logistic Regression
kmeans60__knn_distance_k,knn_distance_k,point_based,0.00017189458745402072,ACS Accidents,Logistic Regression
kmeans60__out_of_range_count,out_of_range_count,point_based,0.1176786112660225,ACS Accidents,Logistic Regression
kmeans60__mean_norm,mean_norm,marginal_statistical,5.801061966581278e-06,ACS Accidents,Logistic Regression
kmeans60__std_norm,std_norm,marginal_statistical,0.00018868832809116267,ACS Accidents,Logistic Regression
kmeans60__skew_norm,skew_norm,marginal_statistical,0.0010804434390850562,ACS Accidents,Logistic Regression
kmeans60__kurtosis_norm,kurtosis_norm,marginal_statistical,0.0025180684588574725,ACS Accidents,Logistic Regression
kmeans60__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.00048475918683169305,ACS Accidents,Logistic Regression
kmeans60__iqr_norm,iqr_norm,marginal_statistical,0.0027992996426577056,ACS Accidents,Logistic Regression
kmeans60__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0001629958656746087,ACS Accidents,Logistic Regression
kmeans60__cell_entropy,cell_entropy,marginal_informational,0.000544992731154529,ACS Accidents,Logistic Regression
kmeans60__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.000544992731154529,ACS Accidents,Logistic Regression
kmeans60__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0037004487291696997,ACS Accidents,Logistic Regression
kmeans60__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.00031069448621872926,ACS Accidents,Logistic Regression
kmeans60__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.0038091820451539903,ACS Accidents,Logistic Regression
kmeans60__mahalanobis,mahalanobis,interaction_statistical,0.0024407843271968045,ACS Accidents,Logistic Regression
kmeans60__covariance_trace,covariance_trace,interaction_statistical,7.123103461571697e-05,ACS Accidents,Logistic Regression
kmeans60__covariance_logdet,covariance_logdet,interaction_statistical,0.0016803630463681884,ACS Accidents,Logistic Regression
kmeans60__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.0013107305021555352,ACS Accidents,Logistic Regression
kmeans60__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.00311205485815335,ACS Accidents,Logistic Regression
kmeans60__covariance_condition_number,covariance_condition_number,interaction_statistical,3.33435386408204e-05,ACS Accidents,Logistic Regression
kmeans60__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0005030757927184789,ACS Accidents,Logistic Regression
kmeans60__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.0014008630557070876,ACS Accidents,Logistic Regression
kmeans60__total_correlation,total_correlation,interaction_informational,0.0029389300043146257,ACS Accidents,Logistic Regression
kmeans60__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.0037113970134404852,ACS Accidents,Logistic Regression
kmeans60__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.000545389952044302,ACS Accidents,Logistic Regression
kmeans60__log_count,log_count,base,0.0008345573386280374,ACS Accidents,Logistic Regression
kmeans60__density,density,base,0.0017100926398322057,ACS Accidents,Logistic Regression
kmeans60__n_beyond_2std,n_beyond_2std,base,0.0050595490675844545,ACS Accidents,Logistic Regression
kmeans60__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans60__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans61__dist_to_mean,dist_to_mean,point_based,0.00022562134541469778,ACS Accidents,Logistic Regression
kmeans61__normalized_dist,normalized_dist,point_based,0.0006132324683904032,ACS Accidents,Logistic Regression
kmeans61__cosine_dist,cosine_dist,point_based,0.0005586344211324589,ACS Accidents,Logistic Regression
kmeans61__dist_to_median,dist_to_median,point_based,0.0009720136132914519,ACS Accidents,Logistic Regression
kmeans61__log_likelihood,log_likelihood,point_based,0.0015676530764134164,ACS Accidents,Logistic Regression
kmeans61__local_outlier_factor_score,local_outlier_factor_score,point_based,0.002491010067257419,ACS Accidents,Logistic Regression
kmeans61__knn_distance_k,knn_distance_k,point_based,0.0008980951161850711,ACS Accidents,Logistic Regression
kmeans61__out_of_range_count,out_of_range_count,point_based,0.13675106310937918,ACS Accidents,Logistic Regression
kmeans61__mean_norm,mean_norm,marginal_statistical,0.00208797840727434,ACS Accidents,Logistic Regression
kmeans61__std_norm,std_norm,marginal_statistical,0.0014405781661021415,ACS Accidents,Logistic Regression
kmeans61__skew_norm,skew_norm,marginal_statistical,0.0006506113127736995,ACS Accidents,Logistic Regression
kmeans61__kurtosis_norm,kurtosis_norm,marginal_statistical,0.0007466154486119468,ACS Accidents,Logistic Regression
kmeans61__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.006478939132079206,ACS Accidents,Logistic Regression
kmeans61__iqr_norm,iqr_norm,marginal_statistical,0.0012070697979019126,ACS Accidents,Logistic Regression
kmeans61__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.002132258096310431,ACS Accidents,Logistic Regression
kmeans61__cell_entropy,cell_entropy,marginal_informational,0.0030063230396834718,ACS Accidents,Logistic Regression
kmeans61__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.0030063230396834718,ACS Accidents,Logistic Regression
kmeans61__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0009044104078001269,ACS Accidents,Logistic Regression
kmeans61__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.0017315204086018217,ACS Accidents,Logistic Regression
kmeans61__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.0013567883624181303,ACS Accidents,Logistic Regression
kmeans61__mahalanobis,mahalanobis,interaction_statistical,2.8996796063180264e-06,ACS Accidents,Logistic Regression
kmeans61__covariance_trace,covariance_trace,interaction_statistical,0.0012328859884911517,ACS Accidents,Logistic Regression
kmeans61__covariance_logdet,covariance_logdet,interaction_statistical,0.0029603889316950657,ACS Accidents,Logistic Regression
kmeans61__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.0030941095786920047,ACS Accidents,Logistic Regression
kmeans61__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.004455114208498306,ACS Accidents,Logistic Regression
kmeans61__covariance_condition_number,covariance_condition_number,interaction_statistical,0.0003278710146499862,ACS Accidents,Logistic Regression
kmeans61__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0023864320936385413,ACS Accidents,Logistic Regression
kmeans61__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.003621374208278767,ACS Accidents,Logistic Regression
kmeans61__total_correlation,total_correlation,interaction_informational,0.0018435238210017804,ACS Accidents,Logistic Regression
kmeans61__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.0007645624866841998,ACS Accidents,Logistic Regression
kmeans61__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.002401746494846259,ACS Accidents,Logistic Regression
kmeans61__log_count,log_count,base,0.0012046239989039953,ACS Accidents,Logistic Regression
kmeans61__density,density,base,0.0001184571340298378,ACS Accidents,Logistic Regression
kmeans61__n_beyond_2std,n_beyond_2std,base,0.004200457953206066,ACS Accidents,Logistic Regression
kmeans61__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans61__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans62__dist_to_mean,dist_to_mean,point_based,0.003859262802357738,ACS Accidents,Logistic Regression
kmeans62__normalized_dist,normalized_dist,point_based,0.0056146173753982564,ACS Accidents,Logistic Regression
kmeans62__cosine_dist,cosine_dist,point_based,0.005402760622750073,ACS Accidents,Logistic Regression
kmeans62__dist_to_median,dist_to_median,point_based,0.00386558260726009,ACS Accidents,Logistic Regression
